Disease,week_of_year,district,state_ut,temp_celsius,preci,Cases
Acute Diarrhoeal Disease,36,Bolangir,Odisha,27.81,0.681934333,65
Acute Diarrhoeal Disease,36,Bolangir,Odisha,27.81,0.681934333,19
Malaria,36,Budaun,Uttar Pradesh,28.515,0.870841992,360
Dengue,36,Jalaun,Uttar Pradesh,29.28,0.724394438,5
Acute Diarrhoeal Disease,36,Kannauj,Uttar Pradesh,27.06,0.869751611,75
Acute Diarrhoeal Disease,37,Upper Subansiri,Arunachal Pradesh,4.73,1.166137081,27
Cholera,37,Panchkula,Haryana,27.126,0.442985626,108
Acute Diarrhoeal Disease,37,Deoghar,Jharkhand,26.65,0.382680352,19
Cholera,37,Hoshiarpur,Punjab,27.89,0.180143167,123
Acute Diarrhoeal Disease,37,Haridwar,Uttarakhand,26.725,0.136973254,80
Acute Diarrhoeal Disease,37,Shi-Yomi,Arunachal Pradesh,14.882,0.632711412,95
Dengue,37,Aurangabad,Maharashtra,29.34,0.365101778,53
Dengue,37,Thane,Maharashtra,27.8166666,0.284931258,6
Dengue,37,South Sikkim,Sikkim,13.135,1.009580672,92
Acute Diarrhoeal Disease,37,Kushinagar,Uttar Pradesh,27.554,1.473709979,25
Dengue,37,Nainital,Uttarakhand,30.19,0.480669671,492
Dengue,37,Belagavi,Karnataka,26.03,1.391484457,14
Acute Diarrhoeal Disease,38,Janjgir,Chhattisgarh,27.67,0.885842782,11
Acute Diarrhoeal Disease,38,Kurukshetra,Haryana,28.9833334,0.153763969,28
Acute Diarrhoeal Disease,38,West Singhbhum,Jharkhand,28.51,0.870789251,11
Acute Diarrhoeal Disease,38,Balangir,Odisha,27.435,0.23119644,13
Dengue,38,Pudukottai,Tamil Nadu,38.35,0.888325855,20
Acute Diarrhoeal Disease,38,Balrampur,Chhattisgarh,29.3166666,0.533333433,32
Acute Diarrhoeal Disease,38,Udhampur,Jammu and Kashmir,23.51,0.287338127,37
Acute Diarrhoeal Disease,38,Satna,Madhya Pradesh,29.0766666,0.776236083,13
Dengue,38,Satara,Maharashtra,32.1833334,0.116684135,26
Acute Diarrhoeal Disease,38,Mayurbhanj,Odisha,27.39,0.863562796,11
Chikungunya,38,Theni,Tamil Nadu,40.75,0.042847344,43
Dengue,38,Sangareddy,Telangana,32.31,0.909700264,60
Dengue,38,Sangareddy,Telangana,21.89,0.7769938,30
Acute Diarrhoeal Disease,38,Sant Kabir Nagar,Uttar Pradesh,27.27,0.677565183,18
Acute Diarrhoeal Disease,38,Shi-Yomi,Arunachal Pradesh,6.11,1.277127467,125
Acute Diarrhoeal Disease,39,Guntur,Andhra Pradesh,29.9766666,1.075276598,38
Acute Encephalitis Syndrome,39,Karimganj,Assam,30.55,0.338326451,1
Acute Diarrhoeal Disease,39,Kawardha,Chhattisgarh,27.362,0.665093699,6
Acute Diarrhoeal Disease,39,Ambala,Haryana,27.034,0.201165471,28
Dengue,39,Bokaro,Jharkhand,30.558,0.288427551,6
Malaria,39,West Singhbhum,Jharkhand,29.01,0.123548267,63
Chikungunya,39,Yadgiri,Karnataka,27.6233334,0.459437142,9
Dengue,39,Ahmednagar,Maharashtra,28.85,0.885770414,20
Dengue,39,Kolhapur,Maharashtra,31.315,0.51168058,6
Dengue,39,Nandurbar,Maharashtra,29.5,0.910503839,26
Dengue,39,Wardha,Maharashtra,26.95,0.685034212,12
Acute Diarrhoeal Disease,39,Bhadrak,Odisha,27.47,1.414496344,14
Acute Diarrhoeal Disease,39,Khordha,Odisha,28.0233334,0.43749856,9
Acute Diarrhoeal Disease,39,S.A.S Nagar,Punjab,27.034,0.201165471,129
Acute Diarrhoeal Disease,39,Baran,Rajasthan,27.1966666,0.517865217,48
Dengue,39,Tiruvannamalai,Tamil Nadu,32.22,0.495122649,22
Acute Diarrhoeal Disease,39,Karbi-Anglong (Diphu),Assam,25.97,0.858479132,4
Dengue,39,Samba(Jammu and Kashmir),Jammu and Kashmir,29.91,0.198962493,15
Dengue,39,Pune,Maharashtra,28.745,0.405408928,44
Acute Diarrhoeal Disease,40,Muzaffarpur,Bihar,28.58,0.871817014,18
Acute Diarrhoeal Disease,40,Kullu,Himachal Pradesh,13.082,0.317757053,51
Malaria,40,West Singhbhum,Jharkhand,27.49,0.601726542,42
Acute Diarrhoeal Disease,40,Ballari,Karnataka,32.7166666,0.316980952,61
Chikungunya,40,Tumkur,Karnataka,28.65,0.459937972,31
Dengue,40,Jalgaon,Maharashtra,27.39,0.651715475,42
Dengue,40,Nandurbar,Maharashtra,29.71,0.865584746,26
Acute Diarrhoeal Disease,40,Pune,Maharashtra,27.89,1.012672241,45
Dengue,40,Imphal East,Manipur,24.84,0.466472812,14
Acute Diarrhoeal Disease,40,Kalahandi,Odisha,28.98,0.86519101,32
Dengue,40,Pondicherry,Puducherry,29.3966666,0.421835343,79
Dengue,40,Sangareddy,Telangana,27.7,0.431247326,52
Dengue,40,Farrukhabad,Uttar Pradesh,13.73,0.397543636,29
Dengue,40,Saharanpur,Uttar Pradesh,27.34,0.544956528,21
Dengue,40,Sukma,Chhattisgarh,27.19,0.712956887,54
Dengue,40,Bokaro,Jharkhand,29.82,0.437617731,8
Chikungunya,40,Bidar,Karnataka,24.335,0.159948375,44
Acute Diarrhoeal Disease,40,RI-Bhoi (Nongpoh),Meghalaya,23.4366666,2.114954504,17
Dengue,40,Amravati,Maharashtra,28.85,0.809709694,4
Acute Diarrhoeal Disease,40,South 24 Parganas,West Bengal,29.5166666,0.209448923,59
Cholera,40,Ambala,Haryana,27.034,0.201165471,53
Acute Diarrhoeal Disease,40,S.A.S Nagar,Punjab,26.075,0.750637069,129
Acute Diarrhoeal Disease,41,Andaman,Andaman and Nicobar Islands,25.7566666,0.149857515,30
Acute Diarrhoeal Disease,41,Jehanabad,Bihar,27.05,0.382992211,9
Acute Diarrhoeal Disease,41,Saharsa,Bihar,26.594,0.27823869,8
Dengue,41,Khunti,Jharkhand,24.775,0.641142895,7
Acute Diarrhoeal Disease,41,Jharsuguda,Odisha,25.82,0.516072514,23
Dengue,41,Karaikal,Puducherry,31.214,0.073648096,78
Acute Diarrhoeal Disease,41,Burdwan,West Bengal,26.965,0.717028401,23
Acute Diarrhoeal Disease,41,Muzaffarpur,Bihar,26.53,3.29065111,6
Dengue,41,Jammu and Kashmir,Jammu and Kashmir,22.94,1.982460361,435
Dengue,41,Belagavi,Karnataka,24.17,0.274263946,3
Acute Encephalitis Syndrome,41,Bhandara,Maharashtra,40.27,1.071367366,4
Dengue,41,Sangli,Maharashtra,27,0.388918093,33
Acute Diarrhoeal Disease,42,Bhagalpur,Bihar,28.1033334,0.40245357,13
Dengue,42,Jehanabad,Bihar,27.02,0.321740816,5
Acute Diarrhoeal Disease,42,Balrampur,Chhattisgarh,26.7,0.190623215,3
Acute Diarrhoeal Disease,42,Raigarh,Chhattisgarh,25.585,0.480760671,13
Acute Diarrhoeal Disease,42,Mahesana,Gujarat,34.6766666,0.010587825,250
Acute Diarrhoeal Disease,42,Surat,Gujarat,32.5766666,0.013294988,88
Dengue,42,Ambala,Haryana,28.7033334,0.00961377,60
Acute Diarrhoeal Disease,42,Saraikela Kharsawan,Jharkhand,28.0566666,0.081496212,35
Dengue,42,Ernakulam,Kerala,29.705,0.699413012,18
Dengue,42,Ernakulam,Kerala,29.705,0.699413012,18
Chikungunya,42,Chikkaballapur,Karnataka,27.92,0.647332449,11
Chikungunya,42,Kalaburagi,Karnataka,30.54,0.345280716,60
Chikungunya,42,Yadgiri,Karnataka,29.235,0.377739116,48
Dengue,42,Ahmednagar,Maharashtra,31.0033334,0.513945724,27
Acute Diarrhoeal Disease,42,Ashok Nagar,Madhya Pradesh,32.6733334,0.00010524,22
Acute Diarrhoeal Disease,42,Morena,Madhya Pradesh,30.55,0.010610608,12
Acute Diarrhoeal Disease,42,S.A.S Nagar,Punjab,29.0833334,0.014800534,14
Dengue,42,Perambalur,Tamil Nadu,34.13,0.193017945,22
Chikungunya,42,Madurai,Tamil Nadu,27.51,0.351151351,80
Acute Diarrhoeal Disease,42,Lalitpur,Uttar Pradesh,30.15,0.019910093,26
Acute Diarrhoeal Disease,42,Purulia,West Bengal,27.85,0.454424442,30
Acute Diarrhoeal Disease,42,Araria,Bihar,25.5,2.071982844,36
Acute Diarrhoeal Disease,42,Muzaffarpur,Bihar,25.2,0.301263124,10
Acute Diarrhoeal Disease,42,Raigarh,Chhattisgarh,25.41,1.919368747,50
Cholera,42,Panchmahal,Gujarat,29.414,0.062116348,1
Chikungunya,42,Chikkaballapur,Karnataka,28.454,0.852792151,19
Chikungunya,42,Chikkaballapur,Karnataka,28.454,0.852792151,26
Dengue,42,Chikkaballapur,Karnataka,28.554,0.872794249,24
Chikungunya,42,Tumkur,Karnataka,26.9166666,0.562630366,22
Chikungunya,42,Tumkur,Karnataka,28.422,0.956109935,20
Dengue,42,Latur,Maharashtra,36.25,0.509884291,28
Dengue,42,Latur,Maharashtra,30.0966666,0.618708716,9
Acute Diarrhoeal Disease,42,Raigad,Maharashtra,25.42,1.857138872,32
Acute Diarrhoeal Disease,42,Chandauli,Uttar Pradesh,28.23,0.675875725,13
Acute Diarrhoeal Disease,42,Chandauli,Uttar Pradesh,27.374,0.540217753,15
Acute Diarrhoeal Disease,42,Chandauli,Uttar Pradesh,27.29,0.880292914,27
Acute Diarrhoeal Disease,42,Chandauli,Uttar Pradesh,26.91,0.625471213,5
Acute Diarrhoeal Disease,42,Chandauli,Uttar Pradesh,28.36,0.56534632,36
Dengue,42,Muzaffarnagar,Uttar Pradesh,28.206,0.527089512,8
Acute Diarrhoeal Disease,43,Kurnool,Andhra Pradesh,28.2233334,0.263781664,26
Acute Diarrhoeal Disease,43,Balodabazar,Chhattisgarh,28.09,0.291557752,19
Dengue,43,Godda,Jharkhand,30.33,0.017034089,25
Acute Diarrhoeal Disease,43,West Singhbhum,Jharkhand,28.71,0.494459845,22
Acute Diarrhoeal Disease,43,Kupwara,Jammu and Kashmir,15.8,0.327162664,29
Chikungunya,43,Dharwad,Karnataka,27.79,0.520312312,7
Chikungunya,43,Kalaburagi,Karnataka,28.27,0.464287949,27
Cholera,43,Sangli,Maharashtra,27.91,0.805633843,111
Acute Diarrhoeal Disease,43,Gurdaspur,Punjab,27.338,0.019810445,10
Dengue,43,Alwar,Rajasthan,31.554,0.010786844,37
Acute Diarrhoeal Disease,43,Deoria,Uttar Pradesh,28.5166666,0.033167292,14
Dengue,43,Pauri Garhwal,Uttarakhand,22.05,0.16111353,8
Acute Diarrhoeal Disease,43,Kurnool,Andhra Pradesh,29.31,0.131462082,65
Acute Diarrhoeal Disease,43,Bastar,Chhattisgarh,26.498,1.228526767,75
Cholera,43,Kupwara,Jammu and Kashmir,18.5566666,0.158683676,246
Acute Diarrhoeal Disease,43,Kupwara,Jammu and Kashmir,17.694,0.097588536,32
Acute Diarrhoeal Disease,43,Kupwara,Jammu and Kashmir,16.902,0.11739895,30
Chikungunya,43,Chikkaballapur,Karnataka,27.846,0.389963042,15
Dengue,43,Jalgaon,Maharashtra,30.9466666,0.03167748,26
Cholera,43,Nashik,Maharashtra,30.606,0.167546326,289
Dengue,43,Sholapur,Maharashtra,33.475,0.534648005,10
Dengue,43,Kohima,Nagaland,24.755,0.251996831,2
Dengue,43,Fatehpur,Uttar Pradesh,22.12,0.910755501,6
Dengue,44,Bhabua,Bihar,27.37,0.030830319,3
Dengue,44,Buldhana,Maharashtra,28.47,0.831913295,98
Dengue,44,Aizawl East,Mizoram,23.915,0.367086469,53
Acute Diarrhoeal Disease,44,Jharsuguda,Odisha,26.146,0.107620691,25
Acute Diarrhoeal Disease,44,Jharsuguda,Odisha,26.8633334,0.788338421,16
Dengue,44,Sangareddy,Telangana,25.714,0.320730438,34
Chikungunya,44,Madurai,Tamil Nadu,24.01,0.668631561,49
Dengue,44,Auraiya,Uttar Pradesh,30.7,1.52E-05,209
Dengue,44,Arwal,Bihar,29.418,0.039888691,5
Dengue,44,Muzaffarpur,Bihar,30.25,0.326700544,67
Malaria,45,Chirang,Assam,24.4066666,0.009075327,38
Acute Diarrhoeal Disease,45,Balod,Chhattisgarh,26.21,0.350958768,30
Acute Diarrhoeal Disease,45,Saraikela Kharsawan,Jharkhand,26.618,0.011297541,12
Acute Diarrhoeal Disease,45,Raichur,Karnataka,32.018,0.116667019,15
Cholera,45,Uttara Kannada,Karnataka,27.6,0.217883286,20
Acute Diarrhoeal Disease,45,Angul,Odisha,27.618,0.037434399,32
Dengue,45,Farrukhabad,Uttar Pradesh,31.006,7.30E-05,12
Malaria,45,Cachar,Assam,28.5666666,0.13656439,6
Dengue,45,Munger,Bihar,26.81,0.866443751,7
Dengue,45,Ranchi,Jharkhand,26.185,0.588852557,16
Dengue,45,Saraikela Kharsawan,Jharkhand,27.945,0.319737757,7
Acute Diarrhoeal Disease,45,Shopian,Jammu and Kashmir,22.33,0.248393009,43
Dengue,45,Tumkur,Karnataka,27.27,0.720433913,33
Acute Diarrhoeal Disease,45,West Khasi Hills,Meghalaya,22.9766666,2.507953033,7
Dengue,45,Pune,Maharashtra,21.41,1.0779653,4
Cholera,45,Sangli,Maharashtra,27.47,0.287905222,112
Acute Diarrhoeal Disease,45,Sangli,Maharashtra,27.47,0.545627163,67
Dengue,45,Sholapur,Maharashtra,37.13,0.731356515,11
Dengue,45,Alwar,Rajasthan,32.285,3.00E-05,60
Dengue,45,Sangareddy,Telangana,25.714,0.320730438,34
Dengue,45,Fatehpur,Uttar Pradesh,30.4666666,0.007440194,6
Dengue,45,Shamli,Uttar Pradesh,25.08,0.002175384,5
Acute Diarrhoeal Disease,46,Darrang (Mangaldoi),Assam,23.93,0.023171562,2
Acute Diarrhoeal Disease,46,Raigarh,Chhattisgarh,25.63,0.000984644,74
Dengue,46,Godda,Jharkhand,28.4033334,0.012042772,23
Dengue,46,Chitradurga,Karnataka,28.642,0.136642746,17
Chikungunya,46,Tumkur,Karnataka,27.042,0.105859503,14
Acute Diarrhoeal Disease,46,Bhandara,Maharashtra,28.78,0.090716551,19
Chikungunya,46,Madurai,Tamil Nadu,31.585,0.363427043,26
Chikungunya,46,Virudhunagar Sivakasi,Tamil Nadu,30.485,0.108085529,27
Dengue,46,Dibrugarh,Assam,26.558,0.3143609,1
Dengue,46,Tumkur,Karnataka,26.626,0.383210867,15
Dengue,46,Jalgaon,Maharashtra,32.59,0.559489116,8
Dengue,46,Kolhapur,Maharashtra,29.78,0.43336497,7
Acute Diarrhoeal Disease,47,Tinsukia,Assam,25,0.021306393,12
Acute Diarrhoeal Disease,47,Saraikela Kharsawan,Jharkhand,26.78,2.43E-05,83
Chikungunya,47,Dakshina Kannada,Karnataka,29.41,0.276596638,30
Acute Diarrhoeal Disease,47,Kalaburagi,Karnataka,30.85,0.013551865,21
Acute Diarrhoeal Disease,47,Jharsuguda,Odisha,26.9466666,2.74E-05,44
Dengue,47,Madurai,Tamil Nadu,30.925,0.230124907,40
Acute Diarrhoeal Disease,47,Hooghly,West Bengal,27.5766666,0.752506535,301
Dengue,47,Doda,Jammu and Kashmir,15.8766666,1.27725959,435
Acute Diarrhoeal Disease,47,Kalaburgi,Karnataka,28.27,0.464287949,33
Chikungunya,47,Kalaburgi,Karnataka,32.0033334,0.166569438,12
Chikungunya,47,Kalaburgi,Karnataka,28.27,0.464287949,60
Chikungunya,47,Tumkur,Karnataka,26.922,0.103526807,16
Acute Diarrhoeal Disease,47,Ashok Nagar,Madhya Pradesh,29.706,0.304420055,6
Acute Diarrhoeal Disease,47,Raisen,Madhya Pradesh,30.15,0.079951308,150
Dengue,47,Beed,Maharashtra,31.4833334,0.023632577,16
Acute Diarrhoeal Disease,47,Medinipur,West Bengal,24.13,0.604935631,28
Dengue,47,Godda,Jharkhand,28.4033334,0.012042772,23
Acute Diarrhoeal Disease,48,Udalguri,Assam,22.36,0.011766595,9
Acute Diarrhoeal Disease,48,Saraikela Kharsawan,Jharkhand,25.43,3.16E-05,11
Dengue,48,Chikkaballapur,Karnataka,28.31,0.098357687,21
Dengue,48,Chikkaballapur,Karnataka,29.0966666,0.052551769,25
Acute Diarrhoeal Disease,48,Kalaburagi,Karnataka,31.4533334,0.000962025,12
Chikungunya,48,Kolhapur,Maharashtra,32.205,0.027660055,8
Acute Diarrhoeal Disease,48,Mayurbhanj,Odisha,26.618,0.000424018,9
Acute Diarrhoeal Disease,48,Rohtas,Bihar,25.03,0.027494478,25
Dengue,48,South Delhi,Delhi,34.554,0.053194402,12
Acute Diarrhoeal Disease,48,East Singhbhum,Jharkhand,27.478,0.003567116,6
Chikungunya,48,Bengaluru Urban,Karnataka,27.155,0.080240819,46
Dengue,48,Tumkur,Karnataka,26.626,0.383210867,18
Acute Diarrhoeal Disease,48,Balasore,Odisha,27.0066666,5.82E-05,14
Chikungunya,48,Jajpur,Odisha,25.6433334,0.788843342,60
Acute Diarrhoeal Disease,49,Rohtas,Bihar,27.4566666,0.00321547,16
Dengue,49,Raigarh,Chhattisgarh,23.06,0.001747172,7
Dengue,49,Raichur,Karnataka,30.922,0.133371291,7
Acute Diarrhoeal Disease,49,Pathanamthitta,Kerala,25.96,0.630484158,10
Acute Diarrhoeal Disease,49,Gurdaspur,Punjab,19.2733334,5.62E-05,19
Acute Diarrhoeal Disease,49,Tiruvannamalai,Tamil Nadu,26.3433334,0.483717975,16
Dengue,49,Tirunelveli,Tamil Nadu,27.34,1.660338535,14
Acute Diarrhoeal Disease,49,Dhanbad,Jharkhand,26.53,6.65E-05,34
Chikungunya,49,Bagalkot,Karnataka,31.85,0.005961263,25
Acute Diarrhoeal Disease,49,Hassan,Karnataka,27.906,0.035672801,39
Dengue,49,Tumkur,Karnataka,27.6,0.206422093,49
Dengue,49,Tumkur,Karnataka,26.958,0.111284711,19
Dengue,49,Ernakulam,Kerala,30.2633334,0.873369272,17
Chikungunya,49,Trivandrum,Kerala,27.838,0.612975951,18
Acute Diarrhoeal Disease,49,Kolhapur,Maharashtra,31.894,0.000681386,24
Dengue,49,Palghar,Maharashtra,30.182,0.00084633,16
Chikungunya,49,Jajpur,Odisha,25.6433334,0.788843342,142
Acute Diarrhoeal Disease,50,Kurnool,Andhra Pradesh,28.47,0.009241834,60
Acute Diarrhoeal Disease,50,Mysuru,Karnataka,27.4366666,0.372023151,58
Acute Diarrhoeal Disease,50,Mysuru,Karnataka,27.4366666,0.372023151,10
Dengue,50,Bagalkot,Karnataka,31.45,0.042370694,27
Chikungunya,50,Tumkur,Karnataka,26.9366666,0.036608842,14
Dengue,50,Jalaun,Uttar Pradesh,32.2333334,0.001466828,15
Acute Diarrhoeal Disease,51,Raigarh,Chhattisgarh,24.466,5.53E-05,14
Acute Diarrhoeal Disease,51,Dhanbad,Jharkhand,24.135,0.090182088,34
Acute Diarrhoeal Disease,51,Dhanbad,Jharkhand,23.49,0.149335444,11
Cholera,51,Tirunelveli,Tamil Nadu,26.76,0.358328427,1
Dengue,51,Siwan,Bihar,24.47,0.009403333,7
Dengue,51,Siwan,Bihar,28.814,0.083699514,14
Acute Diarrhoeal Disease,51,Janjgir,Chhattisgarh,23.28,9.38E-06,30
Acute Diarrhoeal Disease,51,Morbi,Gujarat,28.47,6.14E-05,190
Malaria,51,Chandrapur,Maharashtra,27.175,9.38E-06,10
Dengue,51,Chandrapur,Maharashtra,29.0466666,0.141417117,34
Chikungunya,51,Kolhapur,Maharashtra,31.098,0.004473538,7
Dengue,51,Fatehpur,Uttar Pradesh,28.42,2.74E-05,8
Chikungunya,1,Kalaburagi,Karnataka,33.438,4.34E-05,55
Acute Diarrhoeal Disease,1,Trivandrum,Kerala,27.634,0.012261212,21
Malaria,1,Gadchiroli,Maharashtra,27.006,6.41E-05,13
Acute Diarrhoeal Disease,1,Nayabasti,West Bengal,24.34,4.34E-05,39
Acute Diarrhoeal Disease,2,Chandigarh,Chandigarh,15.7433334,0.000800524,31
Chikungunya,2,Kalaburgi,Karnataka,31.98,9.23E-05,85
Acute Diarrhoeal Disease,2,Latur,Maharashtra,32.5066666,7.72E-05,41
Chikungunya,2,Osmanabad,Maharashtra,31.6266666,0.003459002,17
Acute Diarrhoeal Disease,3,Anand,Gujarat,29.385,0.000109469,196
Chikungunya,3,Dharwad,Karnataka,35.754,0.000283589,12
Acute Diarrhoeal Disease,3,Ramanagara,Karnataka,31.638,0.000359809,33
Acute Diarrhoeal Disease,3,Roopnagar,Punjab,18.1433334,6.40E-05,37
Acute Diarrhoeal Disease,4,Surendranagar,Gujarat,30.0633334,5.59E-05,25
Acute Diarrhoeal Disease,4,Trivandrum,Kerala,25.614,0.03090569,112
Acute Diarrhoeal Disease,4,Bidar,Karnataka,34.1433334,4.64E-05,23
Chikungunya,4,Davangere,Karnataka,34.134,8.28E-05,15
Dengue,4,Ariyalur,Tamil Nadu,31.778,0.000354766,12
Dengue,4,Jalna,Maharashtra,30.5633334,0.000471547,11
Acute Diarrhoeal Disease,5,Guntur,Andhra Pradesh,31.226,0.004933707,7
Acute Diarrhoeal Disease,5,Tiruppur,Tamil Nadu,37.44,4.51E-05,23
Acute Diarrhoeal Disease,6,East Godavari,Andhra Pradesh,29.6333334,3.28E-05,9
Acute Diarrhoeal Disease,6,East Kameng,Arunachal Pradesh,10.526,0.705488466,17
Acute Diarrhoeal Disease,6,North Goa,Goa,31.066,3.28E-05,46
Acute Diarrhoeal Disease,6,Vadodara,Gujarat,31.83,0.000318452,203
Acute Diarrhoeal Disease,6,Haveri,Karnataka,31.254,3.28E-05,26
Cholera,6,Shimoga,Karnataka,32.76,0.001735806,54
Acute Diarrhoeal Disease,6,Khurda,Odisha,30.33,0.000117168,20
Acute Diarrhoeal Disease,6,Medak,Telangana,33.6633334,4.17E-05,172
Acute Diarrhoeal Disease,7,Chittoor,Andhra Pradesh,31.08,0.09335976,42
Acute Diarrhoeal Disease,7,Gadag,Karnataka,36.746,0.035474873,27
Acute Diarrhoeal Disease,7,Shimoga,Karnataka,32.34,0.031821173,12
Acute Diarrhoeal Disease,7,Salem,Tamil Nadu,32.114,0.370406542,48
Acute Diarrhoeal Disease,7,Sangareddy,Telangana,32.705,0.024733614,19
Acute Diarrhoeal Disease,8,Kurnool,Andhra Pradesh,35.962,7.80E-05,27
Acute Diarrhoeal Disease,8,Mandi,Himachal Pradesh,13.298,0.396601065,25
Acute Diarrhoeal Disease,8,Karaikal,Puducherry,31.865,0.020752949,18
Dengue,8,Virudhunagar,Tamil Nadu,34.76,0.001063324,15
Chikungunya,8,Tiruchirapalli,Tamil Nadu,35.58,0.01349681,23
Dengue,8,Tiruvallur,Tamil Nadu,32.53,0.004817442,17
Acute Diarrhoeal Disease,8,North Tripura,Tripura,23.95,9.89E-05,96
Acute Diarrhoeal Disease,9,Guntur,Andhra Pradesh,38.806,8.66E-05,168
Chikungunya,9,Dindigul,Tamil Nadu,35.29,0.001119274,36
Chikungunya,9,Villupuram,Tamil Nadu,30.43,0.030077895,39
Acute Diarrhoeal Disease,10,Banaskantha,Gujarat,35.49,5.77E-05,23
Acute Diarrhoeal Disease,10,Navsari,Gujarat,35.258,4.40E-05,27
Acute Diarrhoeal Disease,10,Surat,Gujarat,34.9433334,0.001935576,77
Acute Diarrhoeal Disease,10,Yadgiri,Karnataka,39.49,6.24E-05,23
Acute Diarrhoeal Disease,10,Kalahandi,Odisha,35.3233334,0.000187148,11
Chikungunya,10,Madurai,Tamil Nadu,42.1366666,0.007711443,49
Chikungunya,10,Dindigul,Tamil Nadu,40.686,0.000263658,23
Chikungunya,10,Thrissur,Kerala,31.674,0.013818203,30
Dengue,10,Nashik,Maharashtra,34.54,0.000101502,4
Acute Diarrhoeal Disease,10,Guntur,Andhra Pradesh,38.746,6.73E-05,1987
Cholera,11,Jorhat,Assam,24.618,0.262020834,19
Acute Diarrhoeal Disease,11,Ballari,Karnataka,39.49,6.24E-05,23
Acute Diarrhoeal Disease,11,North Tripura,Tripura,25.358,0.049820107,9
Acute Diarrhoeal Disease,12,Balod,Chhattisgarh,35.566,0.085940048,72
Acute Diarrhoeal Disease,12,Kasaragod,Kerala,30.5333334,0.088930421,53
Chikungunya,12,Bagalkot,Karnataka,41.35,0.083724602,32
Acute Diarrhoeal Disease,12,Davangere,Karnataka,37.765,0.162946238,149
Chikungunya,12,Sivaganga,Tamil Nadu,41.942,0.010192676,10
Acute Diarrhoeal Disease,12,Nizamabad,Telangana,34.09,0.058677499,158
Acute Diarrhoeal Disease,12,Howrah,West Bengal,32.302,0.045027274,6
Chikungunya,12,Davangere,Karnataka,39.526,7.39E-05,48
Acute Diarrhoeal Disease,13,Guntur,Andhra Pradesh,38.506,0.009486841,21
Acute Diarrhoeal Disease,13,Cuddapah,Andhra Pradesh,36.9733334,0.004435096,25
Acute Diarrhoeal Disease,13,Mandi,Himachal Pradesh,24.2433334,0.025611281,25
Acute Diarrhoeal Disease,13,Wayanad,Kerala,34.154,0.07328487,30
Chikungunya,13,Dindigul,Tamil Nadu,36.3866666,0.021672134,26
Acute Diarrhoeal Disease,13,Dibang Valley,Arunachal Pradesh,9.158,1.66853422,30
Acute Diarrhoeal Disease,14,Krishna,Andhra Pradesh,32.49,0.010548466,28
Acute Diarrhoeal Disease,14,South Goa,Goa,32.7333334,0.002563216,22
Acute Diarrhoeal Disease,14,Bharuch,Gujarat,42.9333334,3.38E-05,40
Acute Diarrhoeal Disease,14,Narmada,Gujarat,43.3066666,6.65E-05,19
Acute Diarrhoeal Disease,14,Pratapgarh,Rajasthan,44.9133334,3.21E-05,91
Acute Diarrhoeal Disease,14,Thanjavur,Tamil Nadu,39.995,0.007168373,68
Acute Diarrhoeal Disease,14,Tumkur,Karnataka,35.055,0.439861807,13
Dengue,14,Hingoli,Maharashtra,41.018,0.118066486,17
Acute Diarrhoeal Disease,15,Guntur,Andhra Pradesh,38.3333334,0.011106983,19
Acute Diarrhoeal Disease,15,Kamrup,Assam,28.366,0.068449097,41
Acute Diarrhoeal Disease,15,Kullu,Himachal Pradesh,15.62,0.014840131,23
Cholera,15,Yavatmal,Maharashtra,46.74,0.000251537,4
Acute Diarrhoeal Disease,16,Tumkur,Karnataka,36.938,0.003319928,92
Chikungunya,16,Bijapur,Karnataka,43.142,0.073253251,26
Acute Diarrhoeal Disease,16,Tirupattur,Tamil Nadu,37.2166666,0.027186764,13
Chikungunya,16,Jogulamba Gadwal,Telangana,42.698,0.004504153,56
Acute Diarrhoeal Disease,16,Purulia,West Bengal,35.1566666,0.053834923,41
Chikungunya,16,Dindigul,Tamil Nadu,38.39,0.003073673,85
Acute Diarrhoeal Disease,17,Balodabazar,Chhattisgarh,43.8166666,0.013250964,81
Acute Diarrhoeal Disease,17,Dahod,Gujarat,50.002,0.000361825,23
Acute Diarrhoeal Disease,17,Navsari,Gujarat,39.1466666,7.16E-05,22
Acute Diarrhoeal Disease,17,Mandi,Himachal Pradesh,26.87,0.036257671,27
